year_month,ticker,name,asset_class,underlying_asset,risk_group,score_method_source,benchmark_rs_note,score_return,score_ma_pos,score_momentum,score_vol,score_rs,score_ma20_gap,score_ma60_gap,score_vol20,score_drawdown_60,score_risk_vs_cash_ret20,extended_signal_source,extended_signal_note
2025-04,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-1.1631028399347194,-2.9453700391546302,-0.7071867911940497,6.767366449374331,,-1.3580034143666455,-0.32457192547042313,1.7094663923771944,-0.3908906803776417,-0.2796562068126024,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-04,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-6.961365913066677,-4.183268362897496,-5.545824861840444,-3.2295178950693733,0.1472081961772136,-0.7215781331561172,-1.1621407634469028,-0.8109569093532114,-0.8906883181507284,-1.7019559608112287,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-04,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-3.994228369563306,2.727565467566708,5.66333704547051,-2.072431775534201,0.6595126719216944,-0.6261159266335528,0.4232303063635818,-0.5176569001536033,-0.21445687055582757,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-05,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-5.4179205916534015,-6.532485575607099,-5.517573391235939,-3.115594955412772,,-1.2216997221832584,-1.6529138183034087,-0.7828710045779483,-1.0711731392483301,-1.3725902961290428,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-05,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,5.748133204762781,3.7328505955787774,2.9242852913476747,-1.2187632441945444,6.248131415938323,1.1612872075095475,0.626841826142234,-0.3075712733416853,0.8104883813139315,1.3637015656545515,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-05,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,4.231641576202778,6.248914398926855,6.863533630510493,-3.5857245497062977,5.983631532451992,1.6828895735335863,1.162628674982096,-0.9004220410186154,-0.20619080514342794,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-06,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-8.94393830260774,-10.0,-10.0,-0.9504541814478564,,-1.453937864919,-2.9338918222900494,-0.23633360664399747,-1.0404976355907387,-2.2783057740950614,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-06,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,5.046349709579262,5.560337142196493,5.795332839459709,-1.36448289950007,10.0,0.31325271687699374,1.5682322223486778,-0.34252485804313915,0.7237882060172806,1.0659723088665713,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-06,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,8.912761997588081,8.274138849964359,7.743807371331104,-4.830114039584148,10.0,1.8077846442680847,2.059516004101005,-1.216455342748701,-0.214136618812968,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-07,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-1.8837511391552504,-6.577471959236451,-8.34678802246501,-3.674693937267982,,-0.47462927034562336,-1.4654954197184187,-0.9167540776722997,-1.1848188384568172,-0.4769062587612558,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-07,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,1.6672074988756975,3.902205704056816,6.831556685099117,-4.75829964014685,2.706355001252204,-0.12373925412982648,0.9346276504208725,-1.1945072259662606,-0.936869923974347,0.2614745861439082,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-07,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,5.4349676396238085,7.452665275565927,7.763966258531132,-5.7307213972609965,2.7897035817122706,1.2270017340102917,1.9359831875231581,-1.4447921241301531,-0.20588311912969462,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-08,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,2.091948042614828,-2.368455703258218,-4.198906309164185,-0.8889346492226678,,0.16894725094421034,-0.10546906535020019,-0.23043486819879708,-0.7745633331982356,0.49981925060682564,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-08,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,0.7536226737798636,3.0791563121130707,5.102245374522919,-3.4141212981045905,-2.108575934880992,0.11168534705767612,0.36236596727773424,-0.8582092976638337,-0.9983250502235198,0.05211614304677041,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-08,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,4.342218502756875,6.364194460179403,7.392011571704452,-6.2060590906194735,-2.1586635362598754,1.0047599260186741,1.4941203729279013,-1.5667996075338013,-0.2011449332773621,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-09,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-5.704114186429958,-4.290751098782987,-5.955121322401505,-1.2334515306366785,,-0.5240641121283771,-0.7506794056887538,-0.30869059659279124,-0.7163513735401765,-1.4499827917069783,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-09,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,6.010582209853983,9.538617203292818,7.633477322026287,-4.846989636377232,6.406786921258924,1.9283819033835352,1.9714195040510487,-1.220132181720589,2.346075326111741,1.2568905401619228,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-09,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,8.894807568186241,9.01260191274043,7.938141173510422,-3.2048990918235294,6.275390361388054,2.421409670955483,2.2118844672888094,-0.8071998327793458,-0.2187431976853374,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-10,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-10.0,-10.0,-10.0,2.626260572152085,,-2.3376763964045155,-2.6403944646126725,0.6586987000042374,-0.9661516617706751,-3.079831091951953,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-10,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,5.062333064637743,10.0,10.0,-1.5905230051262778,9.870983528079552,1.8484891112648678,2.4408697239067814,-0.4024760703330188,3.2915872108826205,1.1504288777831666,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-10,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,6.58523906971433,9.12527875670305,8.018222992769047,2.521218930740456,9.899025243785008,2.815637657297756,2.226062924015164,0.6327737180521532,2.211988362086193,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-11,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,5.045218005664588,-1.2960828252237075,-4.682041978854868,10.0,,1.0706078246781912,-0.2332524161813696,2.7421455877862217,1.1183382060418057,1.2353783214828316,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-11,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,7.020242984971155,9.45093647192125,10.0,6.018130465900297,-3.809610600501487,1.1978209458302733,2.467165996474217,1.517351718534397,3.665827250659913,1.7107798112785435,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-11,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,7.043693327434289,8.024894401192396,8.67252805724899,8.743180102846129,-4.292571747152147,1.106719531605038,2.1393202045960327,2.2164875043610803,2.654271667581096,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-12,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-2.7172604750724,-2.816638685619007,-3.808879082498752,0.6757072106806918,,-0.6363420421554524,-0.2685708983397937,0.17035168637548864,-0.9669509156876236,-0.6760601317197237,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-12,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,7.9337845237328,9.146260791462948,10.0,10.0,2.9580614026992835,0.9772675879206298,2.3093852672273423,4.086014067530511,3.2144883243727187,2.2261586740102666,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2025-12,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-2.9128663687071925,2.5801797177175576,4.8272367277062855,4.345156617838756,2.3864914603043035,-1.3734767344684111,0.4664673869805559,1.0885031031025532,-0.2988878757371258,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2026-01,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-8.595999323681633,-9.131579436579646,-7.893279935653651,-1.7429008316562151,,-1.5383164676135213,-2.341925018977222,-0.43614999193524384,-0.8524333396485505,-2.18256906424833,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2026-01,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,2.3593064064071085,6.180476857329543,7.295750263077846,1.207495366133483,9.870753641784011,0.5596566557369314,1.2399460836008274,0.29934543469521724,1.837494968743051,0.5143204464965545,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2026-01,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,4.386031584456151,4.4631489812146325,5.459028413147745,0.3606022003676873,9.987740229725576,1.3905063179724915,0.6305375360695881,0.08299827963036788,1.0049126208853332,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2026-02,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-8.687957806262519,-10.0,-10.0,10.0,,-2.583688608521463,-3.1384161759211233,2.811144589176128,-0.43758243418015463,-2.196129372267352,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2026-02,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-4.061012502466947,-0.3118780527941209,3.614480807706114,-0.2913330869360453,9.7842357182693,-1.7693367753168314,-0.564374040122785,-0.07201785941226706,0.1133556659718482,-1.0174025076075301,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2026-02,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-2.2771616648591686,0.6410779969322571,3.3339363646585367,3.381298355116975,10.0,-0.9510303067421879,-0.15406970160081274,0.8485862166272619,-0.33934412178547163,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2026-03,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,9.326969195066104,5.70020000088703,0.6401730587044819,10.0,,2.5959745478965197,1.7336899549764089,2.930090322647164,4.495324912587766,2.3498776860867134,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2026-03,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,6.056067263157034,4.894908118922943,6.348881099883709,8.540976275800217,-10.0,1.182508179329886,0.9130857885412754,2.16418891855343,0.7148864658219006,1.4311853821141862,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2026-03,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,7.482821723430902,5.437308090026532,5.49348579165153,6.575494981741301,-10.0,1.6236701286069584,1.3830982537999437,1.6600307954402338,-0.38288748652537513,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2026-04,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-8.811037184115072,-3.9765699456905215,-4.144832093594063,0.2577794569089348,,-0.8358139690511661,-0.6203716729491391,0.06389404448500602,-0.43240283382668865,-2.223953142963836,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2026-04,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,0.1388601849351571,3.181937905718036,4.148748327821981,1.7244260639362532,5.858927247398361,1.4885021119013182,0.513259439688051,0.43452003788501004,0.4110927416928526,0.09179278456897105,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2026-04,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-2.02515023955207,1.9186593489150765,2.550032989236209,-1.060407828339022,5.692817462456609,0.22377300583866894,0.4237166579679782,-0.26741120372111715,-0.3895933808395457,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2026-05,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-9.038802667652876,-10.0,-10.0,4.809501829593736,,-1.6590109050969857,-2.9670048265356574,1.212229771866029,-0.6548037846965482,-2.2956840201599453,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2026-05,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,0.1326896362342204,0.1351660845711944,3.0135992822837627,1.2882501355478402,8.855654160363553,-0.3703308775482151,0.02077113636583491,0.3258349252233768,-0.048013223470136,0.01514622172092186,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2026-05,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,1.0438231979735089,2.366283823549788,2.7426556995965115,8.077829326947322,8.799836501742375,0.42844482821908886,0.48735169468088063,2.045051752751205,-0.3909461523234519,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
